intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
11876000,0.006881466222813254,0.3521423276501112,0.006881466222813254,0.0012672426465032511,1.553469181542607,1.0,2.763421381616988,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/d8d79dd301038304f2ca0195a8bfc03c.sig.gz,"GCA_017657125.1 Scopulariopsis brevicaulis strain=MRI360, ASM1765712v1",d8d79dd301038304f2ca0195a8bfc03c,0.3521423276501112,11876000,0,108757000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.8516237679076437,0.9668920902002135,0.9092579290539287,0.9668920902002135,False,18449,18449,14558380,Eukaryota;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis;Scopulariopsis brevicaulis
11274000,0.00653264147827523,0.9469175205778599,0.00653264147827523,0.004303226045755091,5.556856483945361,5.0,8.950537483966452,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/a8ede917705cd4ecc3d0ec6c096a29a6.sig.gz,"GCA_000006445.2 Debaryomyces hansenii CBS767 strain=CBS767, ASM644v2",a8ede917705cd4ecc3d0ec6c096a29a6,0.9469175205778599,11274000,1,97483000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.8501958765832588,0.9982420861350052,0.9242189813591319,0.9982420861350052,False,62648,81097,14558380,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Debaryomyces;Debaryomyces hansenii;Debaryomyces hansenii CBS767
4366000,0.0025298485625465366,0.9700066651855144,0.0025298485625465366,0.17319818551239904,577.5274851122309,694.0,407.1822749009808,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_004745495.1 Brevibacterium aurantiacum strain=L261, ASM474549v1",778a4bba920235eef43054ba12c7e9c3,0.9700066651855144,4366000,2,93117000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.8245725169457652,0.99901814890627,0.9117953329260176,0.99901814890627,False,2521485,2602582,14558380,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium aurantiacum
4126000,0.002390782219209118,0.984472049689441,0.002387885003722922,0.030275209192231554,106.95413734530453,91.0,159.81015515555202,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_003335355.1 Brachybacterium alimentarium strain=738_10, ASM333535v1",7997f3b790f1efc154152b58762ff881,0.9856665074056379,4121000,3,88996000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.8230700044167069,0.9995343919976207,0.9113021982071638,0.9995343919976207,False,440758,3043340,14558380,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium alimentarium
4055000,0.0023496417593051318,0.12569815067643042,0.0023473239869161748,0.00038699360780526404,1.3907677116761294,1.0,1.754664743332785,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/67129159ae2ce764c43409650b7061bd.sig.gz,"GCA_013618395.1 Fusarium domesticum strain=NRRL 29976, ASM1361839v1",67129159ae2ce764c43409650b7061bd,0.12582226635224028,4051000,4,84945000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.822609274561188,0.9353193506352382,0.8789643125982132,0.9353193506352382,False,5634,3048974,14558380,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium domesticum
3852000,0.0022320148105655652,0.8211817168338907,0.0021340889271321333,0.009833030872940534,38.8685853923432,23.0,158.69317865370388,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_014897585.1 Brachybacterium tyrofermentans strain=FME25, ASM1489758v1",484a112af99cb08baf26233e71e30bc9,0.8588628762541806,3683000,5,81262000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.8212475729649391,0.9951040887014978,0.9081758308332184,0.9951040887014978,False,143153,3192127,14558380,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium tyrofermentans
3583000,0.002076144617408209,0.8780425963488844,0.0020066114457394997,0.0024344054764335044,10.23419000866301,5.0,76.79448005098905,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_004745075.1 Brevibacterium sp. S111 strain=S111, ASM474507v1",3c41caea215bbb8561eb3f1ff5a3c59d,0.9084685598377282,3463000,6,77799000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.8193320104734819,0.996908176708318,0.9081200935909,0.996908176708318,False,35441,3227568,14558380,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium sp. S111
3226000,0.001869283431693799,0.8596538669551109,0.0018420496061235547,0.0038917104787757977,17.822271154451084,6.0,150.59985393764612,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900169375.1 Brevibacterium sp. Mu109 strain=Mu109, Assembly_BSP109",eeb6fa92d0757a4b0b2ddf601bc4cafa,0.8723634396971336,3179000,7,74620000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.8165626687946407,0.9956048755578826,0.9060837721762616,0.9956048755578826,False,56657,3284225,14558380,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium sp. Mu109
2937000,0.0017018243765916578,0.9875546585940128,0.0017012449334944185,0.030992871459599215,153.68051771117166,164.0,155.10809749741875,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_001747815.1 Staphylococcus equorum strain=947_12, ASM174781v1",a83fba77e90466c05a72db2c486456ed,0.987891019172553,2936000,8,71684000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.8140942157565884,0.9996070807033526,0.9068506482299705,0.9996070807033526,False,451206,3735431,14558380,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus equorum
2930000,0.001697768274910983,0.9787950185122855,0.0016850205267717197,0.0524741076960486,262.7022008253095,272.0,94.34987876922311,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900163675.1 Corynebacterium sp. JB4 strain=JB4, ASM90016367v1",d9509d286d2ed617e208220d855afb7d,0.9861999326825984,2908000,9,68776000,/Users/emilycpweiss/medaka/rawsr/wh1mon_2.fq.gz,whi1sr,6f68361c,1725795000,31,DNA,1000,1725795,True,0.814031553156124,0.999551836795418,0.9067916949757711,0.999551836795418,False,763938,4499369,14558380,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium casei
