intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
20800000,0.042214473881823825,0.9003939223410242,0.042214473881823825,0.06027220099642671,50.04596153846154,40.0,187.3830881741755,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/fddb3153d262bb9b98b7279cf739b935.sig.gz,"GCA_013365075.1 Geotrichum candidum strain=LMA-77, LMA-77_final",fddb3153d262bb9b98b7279cf739b935,0.9003939223410242,20800000,0,63510000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.9029423950618759,0.9966211110166391,0.9497817530392575,0.9966211110166391,False,1040956,1040956,17270914,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum candidum
9592000,0.019467366993964143,0.8056442130018479,0.019467366993964143,0.002912642608260339,5.244370308590492,4.0,7.573570187664163,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/a8ede917705cd4ecc3d0ec6c096a29a6.sig.gz,"GCA_000006445.2 Debaryomyces hansenii CBS767 strain=CBS767, ASM644v2",a8ede917705cd4ecc3d0ec6c096a29a6,0.8056442130018479,9592000,1,53918000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8806764068046997,0.9930528548258916,0.9368646308152957,0.9930528548258916,False,50304,1091260,17270914,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Debaryomyces;Debaryomyces hansenii;Debaryomyces hansenii CBS767
4163000,0.008448983402405413,0.12914236068015392,0.008446953860391864,0.0006370247689265316,2.6434406535319557,2.0,2.768015383162228,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/67129159ae2ce764c43409650b7061bd.sig.gz,"GCA_013618395.1 Fusarium domesticum strain=NRRL 29976, ASM1361839v1",67129159ae2ce764c43409650b7061bd,0.12917338959910638,4162000,2,49756000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8572800641340725,0.9361127557187423,0.8966964099264074,0.9361127557187423,False,11002,1102262,17270914,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium domesticum
3858000,0.0078299730882729,0.7936638551738325,0.0078299730882729,0.16329546890222485,731.016588906169,688.0,592.996322852089,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_014861445.1 Pseudoalteromonas prydzensis strain=FME14, ASM1486144v1",fc081b163062c15727cdd233c91327c3,0.7936638551738325,3858000,3,45898000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8551785179609344,0.9925730313319296,0.923875774646432,0.9925730313319296,False,2820262,3922524,17270914,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas prydzensis
3730000,0.0075701917105386,0.9938715694111377,0.0075701917105386,0.009797049536579245,45.363002680965145,40.0,39.98897466809264,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002878675.1 Glutamicibacter arilaitensis strain=JB182, ASM287867v1",f4ef09635601f9c437b12b2deaa3ee8f,0.9938715694111377,3730000,4,42168000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.854248240268127,0.9998017200956346,0.9270249801818808,0.9998017200956346,False,169204,4091728,17270914,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter arilaitensis
3409000,0.0069187087241893,0.8513243378310844,0.006914649640162201,0.017069623530057528,86.5300851188729,78.0,115.72707418290719,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002218025.2 Vibrio casei strain=DSM 22364, ASM221802v2",0ae5fce16ed04317a8fff459cea1eeb4,0.8518240879560219,3407000,5,38761000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8517720569936091,0.9948399640249221,0.9233060105092656,0.9948399640249221,False,294808,4386536,17270914,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio casei
3245000,0.006585863833967227,0.6767466110531803,0.006585863833967227,0.0018532892932012746,9.863790446841294,8.0,31.542960141319785,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_002806845.1 Marinomonas sp. ef1 strain=ef1, ASM280684v1",4a82424fc21703cbfb1aa27058b770a2,0.6767466110531803,3245000,6,35516000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8504184412685558,0.9874835595434823,0.9189510004060191,0.9874835595434823,False,32008,4418544,17270914,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;Marinomonas sp. ef1
3152000,0.006397116426707149,0.7352801519468186,0.006285491615961942,0.00275480498600132,15.362608976428803,8.0,75.59161941280438,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900455185.1 Pseudoalteromonas nigrifaciens strain=NCTC10691, 56931_A02",9a0677f3a75700e4b437761f2225f672,0.748338081671415,3097000,7,32419000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8496211178886143,0.990691963947863,0.9201565409182386,0.990691963947863,False,47578,4466122,17270914,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas nigrifaciens
3095000,0.006281432531934843,0.8067380517106294,0.006269255279853548,0.04495176109382514,251.32988022013598,236.0,158.14808069138743,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_014897945.1 Halomonas sp. 1M45 strain=1M45, ASM1489794v1",8e2059885119e8486a13ad981c2b3658,0.8083050404805432,3089000,8,29330000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8491211050247965,0.9931584857302589,0.9211397953775278,0.9931584857302589,False,776358,5242480,17270914,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. 1M45
3078000,0.006246930317704507,0.8423361667123663,0.006234753065623212,0.3646034019971381,2049.8157552083335,1906.0,2482.095614441744,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_014861395.1 Psychrobacter sp. FME13 strain=FME13, ASM1486139v1",8b348a8db16e5276ae6db5504bd68b0d,0.8439813545379764,3072000,9,26258000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8489702523208903,0.9945431726607594,0.9217567124908248,0.9945431726607594,False,6297034,11539514,17270914,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sp. FME13
2792000,0.005666481301829429,0.8905552010210593,0.0056644517598158795,0.0009588374998566955,5.93335721963454,6.0,5.32241073693268,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_016757695.1 Lacticaseibacillus paracasei subsp. tolerans strain=S-NB, ASM1675769v1",2345e44bdee6308095e758e43c8c4830,0.8908742820676452,2791000,10,23467000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8463037020496436,0.9962794558899561,0.9212915789697999,0.9962794558899561,False,16560,11556074,17270914,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei
2447000,0.004966289307154948,0.6608138238573021,0.004812044114125206,0.02248705540424786,163.80092787853226,130.0,750.7722671114517,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_900016235.2 Psychrobacter cibarius strain=W1, ASM90001623v2",985e7b5268de26b2cfcb5c9d660f264f,0.6819955406911928,2371000,11,21096000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.842710591074164,0.9877297029233972,0.9152201469987806,0.9877297029233972,False,388372,11944446,17270914,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter cibarius
1613000,0.003273651267854896,0.8852908891328211,0.003273651267854896,0.0020832713312103806,22.306261624302543,22.0,10.91898551766713,/Users/emilycpweiss/Downloads/genbank-2022.03-bacteria-k31.zip.download/genbank-2022.03-bacteria-k31.zip,"GCA_019449675.1 Streptococcus thermophilus strain=Vach57, ASM1944967v1",f671229c7f3befd0925117caff483e86,0.8852908891328211,1613000,12,19483000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.8314569259152601,0.996077423169522,0.913767174542391,0.996077423169522,False,35980,11980426,17270914,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus
18812000,0.038179744358887976,0.06201286255803058,0.002955013171727668,0.003052994184326319,36.214285714285715,38.0,41.48392001841427,/Users/emilycpweiss/Downloads/genbank-2022-4/signatures/661ad437e2604379fe3ca00960181c06.sig.gz,"GCA_013305595.1 Geotrichum candidum strain=LMA-317, LMA-317_V2",661ad437e2604379fe3ca00960181c06,0.8012266280505984,1456000,13,18027000,/Users/emilycpweiss/medaka/rawsr/el4week_1.fq.gz,el4sr,a07dfe9b,492722000,31,DNA,1000,492722,True,0.9000210727016609,0.9928767354304899,0.9464489040660754,0.9928767354304899,False,52728,12033154,17270914,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum candidum
